2026/05/28 17:09:50.554, 0, NVIDIA H200, 0, 0, 0, 143771, 81.26
2026/05/28 17:10:05.586, 0, NVIDIA H200, 0, 0, 0, 143771, 81.11
2026/05/28 17:10:20.615, 0, NVIDIA H200, 0, 0, 0, 143771, 80.91
2026/05/28 17:10:35.644, 0, NVIDIA H200, 0, 0, 0, 143771, 80.67
2026/05/28 17:10:50.675, 0, NVIDIA H200, 0, 0, 0, 143771, 80.55
2026/05/28 17:11:05.704, 0, NVIDIA H200, 0, 0, 0, 143771, 80.40
2026/05/28 17:11:20.734, 0, NVIDIA H200, 29, 6, 4019, 143771, 222.48
2026/05/28 17:11:35.763, 0, NVIDIA H200, 24, 4, 4019, 143771, 246.68
2026/05/28 17:11:50.791, 0, NVIDIA H200, 23, 4, 4019, 143771, 215.72
2026/05/28 17:12:05.819, 0, NVIDIA H200, 43, 9, 7211, 143771, 354.68
2026/05/28 17:12:20.847, 0, NVIDIA H200, 43, 8, 7211, 143771, 346.76
2026/05/28 17:12:35.874, 0, NVIDIA H200, 41, 8, 7211, 143771, 346.16
2026/05/28 17:12:50.902, 0, NVIDIA H200, 69, 15, 7211, 143771, 359.15
2026/05/28 17:13:05.927, 0, NVIDIA H200, 42, 8, 7211, 143771, 350.21
2026/05/28 17:13:20.955, 0, NVIDIA H200, 61, 13, 7213, 143771, 356.03
2026/05/28 17:13:35.984, 0, NVIDIA H200, 41, 8, 7213, 143771, 349.32
2026/05/28 17:13:51.013, 0, NVIDIA H200, 41, 9, 7213, 143771, 353.50
2026/05/28 17:14:06.044, 0, NVIDIA H200, 55, 12, 7213, 143771, 352.93
2026/05/28 17:14:21.071, 0, NVIDIA H200, 57, 11, 7213, 143771, 350.28
2026/05/28 17:14:36.098, 0, NVIDIA H200, 13, 0, 7213, 143771, 131.12
2026/05/28 17:14:51.124, 0, NVIDIA H200, 13, 0, 7213, 143771, 128.07
2026/05/28 17:15:06.150, 0, NVIDIA H200, 13, 0, 7213, 143771, 127.46
2026/05/28 17:15:21.177, 0, NVIDIA H200, 13, 0, 7213, 143771, 126.94
2026/05/28 17:15:36.206, 0, NVIDIA H200, 13, 0, 7213, 143771, 126.84
2026/05/28 17:15:51.234, 0, NVIDIA H200, 18, 3, 7213, 143771, 153.64
2026/05/28 17:16:06.260, 0, NVIDIA H200, 13, 0, 7213, 143771, 126.56
2026/05/28 17:16:21.287, 0, NVIDIA H200, 0, 0, 7213, 143771, 126.11
2026/05/28 17:16:36.314, 0, NVIDIA H200, 0, 0, 7213, 143771, 125.68
2026/05/28 17:16:51.341, 0, NVIDIA H200, 0, 0, 7213, 143771, 125.91
2026/05/28 17:17:06.367, 0, NVIDIA H200, 13, 0, 7213, 143771, 126.23
2026/05/28 17:17:21.395, 0, NVIDIA H200, 13, 0, 7213, 143771, 125.81
2026/05/28 17:17:36.422, 0, NVIDIA H200, 13, 0, 7213, 143771, 125.65
2026/05/28 17:17:51.447, 0, NVIDIA H200, 13, 0, 7213, 143771, 126.35
2026/05/28 17:18:06.476, 0, NVIDIA H200, 13, 0, 7213, 143771, 126.31
2026/05/28 17:18:21.503, 0, NVIDIA H200, 13, 0, 7213, 143771, 125.77
2026/05/28 17:18:36.530, 0, NVIDIA H200, 42, 8, 7213, 143771, 157.84
2026/05/28 17:18:51.556, 0, NVIDIA H200, 13, 0, 7213, 143771, 125.89
2026/05/28 17:19:06.584, 0, NVIDIA H200, 39, 7, 7213, 143771, 225.03
2026/05/28 17:19:21.614, 0, NVIDIA H200, 13, 0, 7213, 143771, 126.36
2026/05/28 17:19:36.641, 0, NVIDIA H200, 13, 0, 7213, 143771, 199.50
2026/05/28 17:19:51.667, 0, NVIDIA H200, 13, 0, 7213, 143771, 125.90
2026/05/28 17:20:06.694, 0, NVIDIA H200, 13, 0, 7213, 143771, 134.47
2026/05/28 17:20:21.722, 0, NVIDIA H200, 13, 0, 7213, 143771, 125.63
2026/05/28 17:20:36.749, 0, NVIDIA H200, 13, 0, 7213, 143771, 126.59
2026/05/28 17:20:51.777, 0, NVIDIA H200, 13, 0, 7213, 143771, 126.30
